,Unnamed: 0,Unnamed: 0.1,arrive,carrier,date,depart,destination,duration,origination,price
80,0,,12:00 PM,Wanda Coach,10-24-2019,10:00 AM,NYC,2h 0m,Philadelphia,$12.00
81,0,,2:00 PM,Wanda Coach,10-24-2019,12:00 PM,NYC,2h 0m,Philadelphia,$12.00
82,0,,11:55 PM,Greyhound,10-24-2019,9:55 PM,NYC,2h 0m,Philadelphia,$9.00
83,0,,11:00 AM,Wanda Coach,10-24-2019,9:00 AM,NYC,2h 0m,Philadelphia,$12.00
84,0,,12:40 PM,Amtrak Northeast Regional,10-24-2019,11:15 AM,NYC,1h 25m,Philadelphia,$55.00
85,0,,10:00 AM,Wanda Coach,10-24-2019,8:00 AM,NYC,2h 0m,Philadelphia,$12.00
86,0,,3:00 PM,Wanda Coach,10-24-2019,1:00 PM,NYC,2h 0m,Philadelphia,$12.00
87,0,,12:10 PM,Greyhound,10-24-2019,10:00 AM,NYC,2h 10m,Philadelphia,$8.00
88,0,,4:00 PM,Wanda Coach,10-24-2019,2:00 PM,NYC,2h 0m,Philadelphia,$12.00
89,0,,4:56 PM,Amtrak Pennsylvanian,10-24-2019,3:25 PM,NYC,1h 31m,Philadelphia,$55.00
90,0,,5:00 PM,Wanda Coach,10-24-2019,3:00 PM,NYC,2h 0m,Philadelphia,$12.00
91,0,,9:00 AM,Wanda Coach,10-24-2019,7:00 AM,NYC,2h 0m,Philadelphia,$12.00
92,0,,"1:45 AM+1Arrives Fri, Oct 25, 2019",Greyhound,10-24-2019,11:45 PM,NYC,2h 0m,Philadelphia,$9.00
93,0,,2:10 PM,Greyhound,10-24-2019,12:01 PM,NYC,2h 9m,Philadelphia,$8.00
94,0,,8:15 AM,Amtrak Northeast Regional,10-24-2019,6:46 AM,NYC,1h 29m,Philadelphia,$55.00
95,0,,4:05 AM,Greyhound,10-24-2019,2:05 AM,NYC,2h 0m,Philadelphia,$8.00
96,0,,11:59 PM,BoltBus,10-24-2019,10:00 PM,NYC,1h 59m,Philadelphia,$10.00
97,0,,10:10 AM,Megabus,10-24-2019,8:10 AM,NYC,2h 0m,Philadelphia,$9.00
98,0,,8:30 AM,Wanda Coach,10-24-2019,6:30 AM,NYC,2h 0m,Philadelphia,$12.00
99,0,,7:24 PM,Amtrak Northeast Regional,10-24-2019,5:59 PM,NYC,1h 25m,Philadelphia,$80.00
100,0,,4:10 PM,Greyhound,10-24-2019,2:00 PM,NYC,2h 10m,Philadelphia,$8.00
101,0,,6:00 PM,Wanda Coach,10-24-2019,4:00 PM,NYC,2h 0m,Philadelphia,$12.00
102,0,,8:40 AM,Greyhound,10-24-2019,6:30 AM,NYC,2h 10m,Philadelphia,$8.00
103,0,,8:10 PM,Greyhound,10-24-2019,6:00 PM,NYC,2h 10m,Philadelphia,$8.00
104,0,,9:36 PM,Amtrak Northeast Regional,10-24-2019,8:01 PM,NYC,1h 35m,Philadelphia,$55.00
105,0,,7:20 PM,Greyhound,10-24-2019,5:00 PM,NYC,2h 20m,Philadelphia,$8.00
106,0,,7:00 PM,Wanda Coach,10-24-2019,5:00 PM,NYC,2h 0m,Philadelphia,$12.00
107,0,,9:30 AM,BoltBus,10-24-2019,7:00 AM,NYC,2h 30m,Philadelphia,$10.00
108,0,,9:35 AM,Greyhound,10-24-2019,7:15 AM,NYC,2h 20m,Philadelphia,$9.00
109,0,,11:21 AM,Amtrak Vermonter,10-24-2019,10:01 AM,NYC,1h 20m,Philadelphia,$61.00
110,0,,"12:00 AM+1Arrives Fri, Oct 25, 2019",Wanda Coach,10-24-2019,10:00 PM,NYC,2h 0m,Philadelphia,$12.00
111,0,,"1:00 AM+1Arrives Fri, Oct 25, 2019",Wanda Coach,10-24-2019,11:00 PM,NYC,2h 0m,Philadelphia,$12.00
112,0,,5:20 PM,Greyhound,10-24-2019,3:00 PM,NYC,2h 20m,Philadelphia,$8.00
113,0,,9:00 PM,Wanda Coach,10-24-2019,7:00 PM,NYC,2h 0m,Philadelphia,$12.00
114,0,,6:40 AM,Amtrak Northeast Regional,10-24-2019,5:14 AM,NYC,1h 26m,Philadelphia,$55.00
